1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 251,6580772,563750,500.0,1128.0,Dammam,1438/11/18,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 29,6537426,393000,509.73,771.0,Dammam,1438/11/02,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 318,6572112,900000,500.0,1800.0,Dammam,1438/11/15,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 366,6539110,400000,500.0,800.0,Dammam,1438/11/03,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 403,6579027,330000,500.0,660.0,Dammam,1438/11/17,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 412/2,6584749,910000,250.0,3640.0,Dammam,1438/11/21,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 434/1,6600585,650000,250.0,2600.0,Dammam,1438/11/25,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 435,6544448,322222,500.0,644.0,Dammam,1438/11/04,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 440,6551967,400000,500.0,800.0,Dammam,1438/11/08,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 444,6538372,420000,500.0,840.0,Dammam,1438/11/02,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 469/2,6599251,650000,272.0,2390.0,Dammam,1438/11/24,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 47/1,6591092,750000,250.0,3000.0,Dammam,1438/11/22,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 494,6566712,350000,500.0,700.0,Dammam,1438/11/14,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 494,6570316,371000,500.0,742.0,Dammam,1438/11/15,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 54/1,6583417,822000,250.0,3288.0,Dammam,1438/11/18,ضاحية الملك فهد,غرب الدمام
